,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp
5901,13/05/2020,13,5,2020,45,1.0,Czechia,CZ,CZE,10649800,Europe
5902,12/05/2020,12,5,2020,53,2.0,Czechia,CZ,CZE,10649800,Europe
5903,11/05/2020,11,5,2020,28,4.0,Czechia,CZ,CZE,10649800,Europe
5904,10/05/2020,10,5,2020,18,3.0,Czechia,CZ,CZE,10649800,Europe
5905,09/05/2020,9,5,2020,46,3.0,Czechia,CZ,CZE,10649800,Europe
5906,08/05/2020,8,5,2020,57,8.0,Czechia,CZ,CZE,10649800,Europe
5907,07/05/2020,7,5,2020,78,5.0,Czechia,CZ,CZE,10649800,Europe
5908,06/05/2020,6,5,2020,77,5.0,Czechia,CZ,CZE,10649800,Europe
5909,05/05/2020,5,5,2020,38,4.0,Czechia,CZ,CZE,10649800,Europe
5910,04/05/2020,4,5,2020,26,3.0,Czechia,CZ,CZE,10649800,Europe
5911,03/05/2020,3,5,2020,18,5.0,Czechia,CZ,CZE,10649800,Europe
5912,02/05/2020,2,5,2020,55,4.0,Czechia,CZ,CZE,10649800,Europe
5913,01/05/2020,1,5,2020,103,9.0,Czechia,CZ,CZE,10649800,Europe
5914,30/04/2020,30,4,2020,75,0.0,Czechia,CZ,CZE,10649800,Europe
5915,29/04/2020,29,4,2020,55,4.0,Czechia,CZ,CZE,10649800,Europe
5916,28/04/2020,28,4,2020,45,2.0,Czechia,CZ,CZE,10649800,Europe
5917,27/04/2020,27,4,2020,52,3.0,Czechia,CZ,CZE,10649800,Europe
5918,26/04/2020,26,4,2020,79,3.0,Czechia,CZ,CZE,10649800,Europe
5919,25/04/2020,25,4,2020,85,2.0,Czechia,CZ,CZE,10649800,Europe
5920,24/04/2020,24,4,2020,52,3.0,Czechia,CZ,CZE,10649800,Europe
5921,23/04/2020,23,4,2020,95,9.0,Czechia,CZ,CZE,10649800,Europe
5922,22/04/2020,22,4,2020,127,5.0,Czechia,CZ,CZE,10649800,Europe
5923,21/04/2020,21,4,2020,127,8.0,Czechia,CZ,CZE,10649800,Europe
5924,20/04/2020,20,4,2020,133,7.0,Czechia,CZ,CZE,10649800,Europe
5925,19/04/2020,19,4,2020,105,8.0,Czechia,CZ,CZE,10649800,Europe
5926,18/04/2020,18,4,2020,116,4.0,Czechia,CZ,CZE,10649800,Europe
5927,17/04/2020,17,4,2020,130,3.0,Czechia,CZ,CZE,10649800,Europe
5928,16/04/2020,16,4,2020,162,5.0,Czechia,CZ,CZE,10649800,Europe
5929,15/04/2020,15,4,2020,82,18.0,Czechia,CZ,CZE,10649800,Europe
5930,14/04/2020,14,4,2020,68,5.0,Czechia,CZ,CZE,10649800,Europe
5931,13/04/2020,13,4,2020,89,9.0,Czechia,CZ,CZE,10649800,Europe
5932,12/04/2020,12,4,2020,170,10.0,Czechia,CZ,CZE,10649800,Europe
5933,11/04/2020,11,4,2020,163,7.0,Czechia,CZ,CZE,10649800,Europe
5934,10/04/2020,10,4,2020,257,13.0,Czechia,CZ,CZE,10649800,Europe
5935,09/04/2020,9,4,2020,295,11.0,Czechia,CZ,CZE,10649800,Europe
5936,08/04/2020,8,4,2020,195,10.0,Czechia,CZ,CZE,10649800,Europe
5937,07/04/2020,7,4,2020,235,11.0,Czechia,CZ,CZE,10649800,Europe
5938,06/04/2020,6,4,2020,115,8.0,Czechia,CZ,CZE,10649800,Europe
5939,05/04/2020,5,4,2020,282,6.0,Czechia,CZ,CZE,10649800,Europe
5940,04/04/2020,4,4,2020,332,9.0,Czechia,CZ,CZE,10649800,Europe
5941,03/04/2020,3,4,2020,269,5.0,Czechia,CZ,CZE,10649800,Europe
5942,02/04/2020,2,4,2020,281,8.0,Czechia,CZ,CZE,10649800,Europe
5943,01/04/2020,1,4,2020,306,7.0,Czechia,CZ,CZE,10649800,Europe
5944,31/03/2020,31,3,2020,173,8.0,Czechia,CZ,CZE,10649800,Europe
5945,30/03/2020,30,3,2020,166,5.0,Czechia,CZ,CZE,10649800,Europe
5946,29/03/2020,29,3,2020,384,2.0,Czechia,CZ,CZE,10649800,Europe
5947,28/03/2020,28,3,2020,217,0.0,Czechia,CZ,CZE,10649800,Europe
5948,27/03/2020,27,3,2020,408,3.0,Czechia,CZ,CZE,10649800,Europe
5949,26/03/2020,26,3,2020,260,3.0,Czechia,CZ,CZE,10649800,Europe
5950,25/03/2020,25,3,2020,158,2.0,Czechia,CZ,CZE,10649800,Europe
5951,24/03/2020,24,3,2020,71,0.0,Czechia,CZ,CZE,10649800,Europe
5952,23/03/2020,23,3,2020,170,1.0,Czechia,CZ,CZE,10649800,Europe
5953,22/03/2020,22,3,2020,91,0.0,Czechia,CZ,CZE,10649800,Europe
5954,21/03/2020,21,3,2020,210,0.0,Czechia,CZ,CZE,10649800,Europe
5955,20/03/2020,20,3,2020,172,0.0,Czechia,CZ,CZE,10649800,Europe
5956,19/03/2020,19,3,2020,88,0.0,Czechia,CZ,CZE,10649800,Europe
5957,18/03/2020,18,3,2020,90,0.0,Czechia,CZ,CZE,10649800,Europe
5958,17/03/2020,17,3,2020,46,0.0,Czechia,CZ,CZE,10649800,Europe
5959,16/03/2020,16,3,2020,84,0.0,Czechia,CZ,CZE,10649800,Europe
5960,15/03/2020,15,3,2020,64,0.0,Czechia,CZ,CZE,10649800,Europe
5961,14/03/2020,14,3,2020,34,0.0,Czechia,CZ,CZE,10649800,Europe
5962,13/03/2020,13,3,2020,22,0.0,Czechia,CZ,CZE,10649800,Europe
5963,12/03/2020,12,3,2020,31,0.0,Czechia,CZ,CZE,10649800,Europe
5964,11/03/2020,11,3,2020,23,0.0,Czechia,CZ,CZE,10649800,Europe
5965,10/03/2020,10,3,2020,8,0.0,Czechia,CZ,CZE,10649800,Europe
5966,09/03/2020,9,3,2020,6,0.0,Czechia,CZ,CZE,10649800,Europe
5967,08/03/2020,8,3,2020,7,0.0,Czechia,CZ,CZE,10649800,Europe
5968,07/03/2020,7,3,2020,7,0.0,Czechia,CZ,CZE,10649800,Europe
5969,06/03/2020,6,3,2020,4,0.0,Czechia,CZ,CZE,10649800,Europe
5970,05/03/2020,5,3,2020,3,0.0,Czechia,CZ,CZE,10649800,Europe
5971,04/03/2020,4,3,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe
5972,03/03/2020,3,3,2020,2,0.0,Czechia,CZ,CZE,10649800,Europe
5973,02/03/2020,2,3,2020,3,0.0,Czechia,CZ,CZE,10649800,Europe
5974,01/03/2020,1,3,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe
5975,29/02/2020,29,2,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe
5976,28/02/2020,28,2,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe
5977,27/02/2020,27,2,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe
5978,26/02/2020,26,2,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe
5979,25/02/2020,25,2,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe
5980,24/02/2020,24,2,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe
5981,23/02/2020,23,2,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe
5982,22/02/2020,22,2,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe
5983,21/02/2020,21,2,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe
5984,20/02/2020,20,2,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe
5985,19/02/2020,19,2,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe
5986,18/02/2020,18,2,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe
5987,17/02/2020,17,2,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe
5988,16/02/2020,16,2,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe
5989,15/02/2020,15,2,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe
5990,14/02/2020,14,2,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe
5991,13/02/2020,13,2,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe
5992,12/02/2020,12,2,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe
5993,11/02/2020,11,2,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe
5994,10/02/2020,10,2,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe
5995,09/02/2020,9,2,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe
5996,08/02/2020,8,2,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe
5997,07/02/2020,7,2,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe
5998,06/02/2020,6,2,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe
5999,05/02/2020,5,2,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe
6000,04/02/2020,4,2,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe
6001,03/02/2020,3,2,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe
6002,02/02/2020,2,2,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe
6003,01/02/2020,1,2,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe
6004,31/01/2020,31,1,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe
6005,30/01/2020,30,1,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe
6006,29/01/2020,29,1,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe
6007,28/01/2020,28,1,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe
6008,27/01/2020,27,1,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe
6009,26/01/2020,26,1,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe
6010,25/01/2020,25,1,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe
6011,24/01/2020,24,1,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe
6012,23/01/2020,23,1,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe
6013,22/01/2020,22,1,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe
6014,21/01/2020,21,1,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe
6015,20/01/2020,20,1,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe
6016,19/01/2020,19,1,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe
6017,18/01/2020,18,1,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe
6018,17/01/2020,17,1,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe
6019,16/01/2020,16,1,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe
6020,15/01/2020,15,1,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe
6021,14/01/2020,14,1,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe
6022,13/01/2020,13,1,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe
6023,12/01/2020,12,1,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe
6024,11/01/2020,11,1,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe
6025,10/01/2020,10,1,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe
6026,09/01/2020,9,1,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe
6027,08/01/2020,8,1,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe
6028,07/01/2020,7,1,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe
6029,06/01/2020,6,1,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe
6030,05/01/2020,5,1,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe
6031,04/01/2020,4,1,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe
6032,03/01/2020,3,1,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe
6033,02/01/2020,2,1,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe
6034,01/01/2020,1,1,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe
6035,31/12/2019,31,12,2019,0,0.0,Czechia,CZ,CZE,10649800,Europe
6036,20/06/2020,20,6,2020,194,4.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6037,19/06/2020,19,6,2020,183,2.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6038,18/06/2020,18,6,2020,125,3.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6039,17/06/2020,17,6,2020,137,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6040,16/06/2020,16,6,2020,60,6.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6041,15/06/2020,15,6,2020,54,1.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6042,14/06/2020,14,6,2020,87,5.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6043,13/06/2020,13,6,2020,122,3.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6044,12/06/2020,12,6,2020,125,2.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6045,11/06/2020,11,6,2020,131,6.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6046,10/06/2020,10,6,2020,153,2.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6047,09/06/2020,9,6,2020,89,2.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6048,08/06/2020,8,6,2020,138,4.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6049,07/06/2020,7,6,2020,114,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6050,06/06/2020,6,6,2020,121,3.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6051,05/06/2020,5,6,2020,149,3.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6052,04/06/2020,4,6,2020,169,3.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6053,03/06/2020,3,6,2020,131,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6054,02/06/2020,2,6,2020,145,1.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6055,01/06/2020,1,6,2020,83,2.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6056,31/05/2020,31,5,2020,133,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6057,30/05/2020,30,5,2020,1,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6058,29/05/2020,29,5,2020,173,1.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6059,28/05/2020,28,5,2020,114,1.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6060,27/05/2020,27,5,2020,248,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6061,26/05/2020,26,5,2020,0,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6062,25/05/2020,25,5,2020,156,4.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6063,24/05/2020,24,5,2020,116,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6064,23/05/2020,23,5,2020,80,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6065,22/05/2020,22,5,2020,110,2.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6066,21/05/2020,21,5,2020,104,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6067,20/05/2020,20,5,2020,102,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6068,19/05/2020,19,5,2020,175,1.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6069,18/05/2020,18,5,2020,0,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6070,17/05/2020,17,5,2020,85,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6071,16/05/2020,16,5,2020,71,10.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6072,15/05/2020,15,5,2020,56,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6073,14/05/2020,14,5,2020,73,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6074,13/05/2020,13,5,2020,67,6.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6075,12/05/2020,12,5,2020,78,3.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6076,11/05/2020,11,5,2020,33,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6077,10/05/2020,10,5,2020,54,2.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6078,09/05/2020,9,5,2020,40,3.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6079,08/05/2020,8,5,2020,34,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6080,07/05/2020,7,5,2020,158,2.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6081,06/05/2020,6,5,2020,21,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6082,05/05/2020,5,5,2020,0,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6083,04/05/2020,4,5,2020,10,1.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6084,03/05/2020,3,5,2020,70,1.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6085,02/05/2020,2,5,2020,32,1.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6086,01/05/2020,1,5,2020,72,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6087,30/04/2020,30,4,2020,9,1.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6088,29/04/2020,29,4,2020,20,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6089,28/04/2020,28,4,2020,12,2.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6090,27/04/2020,27,4,2020,17,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6091,26/04/2020,26,4,2020,26,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6092,25/04/2020,25,4,2020,22,3.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6093,24/04/2020,24,4,2020,17,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6094,23/04/2020,23,4,2020,18,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6095,22/04/2020,22,4,2020,9,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6096,21/04/2020,21,4,2020,18,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6097,20/04/2020,20,4,2020,5,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6098,19/04/2020,19,4,2020,20,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6099,18/04/2020,18,4,2020,20,2.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6100,17/04/2020,17,4,2020,20,1.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6101,16/04/2020,16,4,2020,13,1.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6102,15/04/2020,15,4,2020,19,1.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6103,14/04/2020,14,4,2020,1,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6104,13/04/2020,13,4,2020,0,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6105,12/04/2020,12,4,2020,11,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6106,11/04/2020,11,4,2020,8,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6107,10/04/2020,10,4,2020,32,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6108,09/04/2020,9,4,2020,3,2.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6109,08/04/2020,8,4,2020,19,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6110,07/04/2020,7,4,2020,7,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6111,06/04/2020,6,4,2020,0,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6112,05/04/2020,5,4,2020,20,5.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6113,04/04/2020,4,4,2020,11,2.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6114,03/04/2020,3,4,2020,0,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6115,02/04/2020,2,4,2020,25,3.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6116,01/04/2020,1,4,2020,0,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6117,31/03/2020,31,3,2020,17,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6118,30/03/2020,30,3,2020,23,2.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6119,29/03/2020,29,3,2020,0,2.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6120,28/03/2020,28,3,2020,4,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6121,27/03/2020,27,3,2020,9,1.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6122,26/03/2020,26,3,2020,0,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6123,25/03/2020,25,3,2020,19,1.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6124,24/03/2020,24,3,2020,0,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6125,23/03/2020,23,3,2020,3,1.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6126,22/03/2020,22,3,2020,9,1.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6127,21/03/2020,21,3,2020,0,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6128,20/03/2020,20,3,2020,0,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6129,19/03/2020,19,3,2020,11,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6130,18/03/2020,18,3,2020,0,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6131,17/03/2020,17,3,2020,1,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6132,16/03/2020,16,3,2020,0,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6133,15/03/2020,15,3,2020,0,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6134,14/03/2020,14,3,2020,1,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6135,11/03/2020,11,3,2020,1,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa
6136,20/06/2020,20,6,2020,47,0.0,Denmark,DK,DNK,5806081,Europe
6137,19/06/2020,19,6,2020,50,2.0,Denmark,DK,DNK,5806081,Europe
6138,18/06/2020,18,6,2020,44,0.0,Denmark,DK,DNK,5806081,Europe
6139,17/06/2020,17,6,2020,33,0.0,Denmark,DK,DNK,5806081,Europe
6140,16/06/2020,16,6,2020,24,1.0,Denmark,DK,DNK,5806081,Europe
6141,15/06/2020,15,6,2020,54,0.0,Denmark,DK,DNK,5806081,Europe
6142,14/06/2020,14,6,2020,40,3.0,Denmark,DK,DNK,5806081,Europe
6143,13/06/2020,13,6,2020,64,1.0,Denmark,DK,DNK,5806081,Europe
6144,12/06/2020,12,6,2020,19,0.0,Denmark,DK,DNK,5806081,Europe
6145,11/06/2020,11,6,2020,15,0.0,Denmark,DK,DNK,5806081,Europe
6146,10/06/2020,10,6,2020,39,0.0,Denmark,DK,DNK,5806081,Europe
6147,09/06/2020,9,6,2020,14,4.0,Denmark,DK,DNK,5806081,Europe
6148,08/06/2020,8,6,2020,24,2.0,Denmark,DK,DNK,5806081,Europe
6149,07/06/2020,7,6,2020,49,1.0,Denmark,DK,DNK,5806081,Europe
6150,06/06/2020,6,6,2020,64,4.0,Denmark,DK,DNK,5806081,Europe
6151,05/06/2020,5,6,2020,40,2.0,Denmark,DK,DNK,5806081,Europe
6152,04/06/2020,4,6,2020,37,0.0,Denmark,DK,DNK,5806081,Europe
6153,03/06/2020,3,6,2020,35,4.0,Denmark,DK,DNK,5806081,Europe
6154,02/06/2020,2,6,2020,30,2.0,Denmark,DK,DNK,5806081,Europe
6155,01/06/2020,1,6,2020,36,3.0,Denmark,DK,DNK,5806081,Europe
6156,31/05/2020,31,5,2020,40,3.0,Denmark,DK,DNK,5806081,Europe
6157,30/05/2020,30,5,2020,81,0.0,Denmark,DK,DNK,5806081,Europe
6158,29/05/2020,29,5,2020,32,3.0,Denmark,DK,DNK,5806081,Europe
6159,28/05/2020,28,5,2020,52,2.0,Denmark,DK,DNK,5806081,Europe
6160,27/05/2020,27,5,2020,41,0.0,Denmark,DK,DNK,5806081,Europe
6161,26/05/2020,26,5,2020,27,1.0,Denmark,DK,DNK,5806081,Europe
6162,25/05/2020,25,5,2020,71,1.0,Denmark,DK,DNK,5806081,Europe
6163,24/05/2020,24,5,2020,59,0.0,Denmark,DK,DNK,5806081,Europe
6164,23/05/2020,23,5,2020,48,0.0,Denmark,DK,DNK,5806081,Europe
6165,22/05/2020,22,5,2020,65,7.0,Denmark,DK,DNK,5806081,Europe
6166,21/05/2020,21,5,2020,73,3.0,Denmark,DK,DNK,5806081,Europe
6167,20/05/2020,20,5,2020,76,3.0,Denmark,DK,DNK,5806081,Europe
6168,19/05/2020,19,5,2020,41,1.0,Denmark,DK,DNK,5806081,Europe
6169,18/05/2020,18,5,2020,69,4.0,Denmark,DK,DNK,5806081,Europe
6170,17/05/2020,17,5,2020,67,5.0,Denmark,DK,DNK,5806081,Europe
6171,16/05/2020,16,5,2020,78,0.0,Denmark,DK,DNK,5806081,Europe
6172,15/05/2020,15,5,2020,46,4.0,Denmark,DK,DNK,5806081,Europe
6173,14/05/2020,14,5,2020,76,6.0,Denmark,DK,DNK,5806081,Europe
6174,13/05/2020,13,5,2020,78,4.0,Denmark,DK,DNK,5806081,Europe
6175,12/05/2020,12,5,2020,84,5.0,Denmark,DK,DNK,5806081,Europe
6176,11/05/2020,11,5,2020,110,3.0,Denmark,DK,DNK,5806081,Europe
6177,10/05/2020,10,5,2020,101,4.0,Denmark,DK,DNK,5806081,Europe
6178,09/05/2020,9,5,2020,135,6.0,Denmark,DK,DNK,5806081,Europe
6179,08/05/2020,8,5,2020,100,6.0,Denmark,DK,DNK,5806081,Europe
6180,07/05/2020,7,5,2020,162,3.0,Denmark,DK,DNK,5806081,Europe
6181,06/05/2020,6,5,2020,151,7.0,Denmark,DK,DNK,5806081,Europe
6182,05/05/2020,5,5,2020,147,9.0,Denmark,DK,DNK,5806081,Europe
6183,04/05/2020,4,5,2020,116,8.0,Denmark,DK,DNK,5806081,Europe
6184,03/05/2020,3,5,2020,96,11.0,Denmark,DK,DNK,5806081,Europe
6185,02/05/2020,2,5,2020,153,10.0,Denmark,DK,DNK,5806081,Europe
6186,01/05/2020,1,5,2020,150,9.0,Denmark,DK,DNK,5806081,Europe
6187,30/04/2020,30,4,2020,157,9.0,Denmark,DK,DNK,5806081,Europe
6188,29/04/2020,29,4,2020,153,7.0,Denmark,DK,DNK,5806081,Europe
6189,28/04/2020,28,4,2020,123,5.0,Denmark,DK,DNK,5806081,Europe
6190,27/04/2020,27,4,2020,130,4.0,Denmark,DK,DNK,5806081,Europe
6191,26/04/2020,26,4,2020,235,15.0,Denmark,DK,DNK,5806081,Europe
6192,25/04/2020,25,4,2020,137,9.0,Denmark,DK,DNK,5806081,Europe
6193,24/04/2020,24,4,2020,161,10.0,Denmark,DK,DNK,5806081,Europe
6194,23/04/2020,23,4,2020,217,14.0,Denmark,DK,DNK,5806081,Europe
6195,22/04/2020,22,4,2020,180,6.0,Denmark,DK,DNK,5806081,Europe
